,winner,winner_url,looser,looser_url
5895,Trevor Smith,http://www.ufcstats.com/fighter-details/f797f0c57a83353e,Brian Houston,http://www.ufcstats.com/fighter-details/36fbaa49a09ff997
5896,Louis Smolka,http://www.ufcstats.com/fighter-details/d2bc285ead803db0,Alptekin Ozkilic,http://www.ufcstats.com/fighter-details/e18a19001a3f7c7d
5897,Vinc Pichel,http://www.ufcstats.com/fighter-details/c77a953488e5607d,Garett Whiteley,http://www.ufcstats.com/fighter-details/129537073431e52e
5898,Beneil Dariush,http://www.ufcstats.com/fighter-details/08af939f41b5a57b,Charlie Brenneman,http://www.ufcstats.com/fighter-details/98f6da59d765ec94
5899,Tarec Saffiedine,http://www.ufcstats.com/fighter-details/0749d968e932df53,Hyun Gyu Lim,http://www.ufcstats.com/fighter-details/203c957eac95dd87
5900,Tatsuya Kawajiri,http://www.ufcstats.com/fighter-details/80d918336163b80c,Sean Soriano,http://www.ufcstats.com/fighter-details/bd5403efbaa445c0
5901,Kiichi Kunimoto,http://www.ufcstats.com/fighter-details/71df36d6d8cf0d74,Luiz Dutra,http://www.ufcstats.com/fighter-details/2153a7f8396a46cc
5902,Kyung Ho Kang,http://www.ufcstats.com/fighter-details/a7897d200692ab64,Shunichi Shimizu,http://www.ufcstats.com/fighter-details/10657c60ce349e0f
5903,Max Holloway,http://www.ufcstats.com/fighter-details/150ff4cc642270b9,Will Chope,http://www.ufcstats.com/fighter-details/db5dc7cb80d7d418
5904,Katsunori Kikuno,http://www.ufcstats.com/fighter-details/44470bfd9483c7ad,Quinn Mulhern,http://www.ufcstats.com/fighter-details/16af2d5a6f28bee2
5905,Royston Wee,http://www.ufcstats.com/fighter-details/b9c03e7a4557e542,Dave Galera,http://www.ufcstats.com/fighter-details/0876d21328cf4a45
5906,Mairbek Taisumov,http://www.ufcstats.com/fighter-details/8f5c8850b2484173,Tae Hyun Bang,http://www.ufcstats.com/fighter-details/9a2d3567abc02e34
5907,Dustin Kimura,http://www.ufcstats.com/fighter-details/fe91d254db77a7fc,Jon Delos Reyes,http://www.ufcstats.com/fighter-details/0d0351c20169a499
5908,Russell Doane,http://www.ufcstats.com/fighter-details/f50d95223751e6ca,Leandro Issa,http://www.ufcstats.com/fighter-details/d1e1fdcea7c8a90a
5909,Chris Weidman,http://www.ufcstats.com/fighter-details/3a8176e15b9887c1,Anderson Silva,http://www.ufcstats.com/fighter-details/1f454354805b6f75
5910,Ronda Rousey,http://www.ufcstats.com/fighter-details/8bdac25ce0bb874d,Miesha Tate,http://www.ufcstats.com/fighter-details/b96619b3acd7d9da
5911,Travis Browne,http://www.ufcstats.com/fighter-details/3236bf606fe9fa5b,Josh Barnett,http://www.ufcstats.com/fighter-details/ad3f53c454cbbead
5912,Jim Miller,http://www.ufcstats.com/fighter-details/d1941565abf50b16,Fabricio Camoes,http://www.ufcstats.com/fighter-details/7abe471b61725980
5913,Dustin Poirier,http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Diego Brandao,http://www.ufcstats.com/fighter-details/c2e3e67b5911bfb7
5914,Uriah Hall,http://www.ufcstats.com/fighter-details/65578a75fa7900e3,Chris Leben,http://www.ufcstats.com/fighter-details/d43a048a880efdff
5915,Michael Johnson,http://www.ufcstats.com/fighter-details/511e82663651438d,Gleison Tibau,http://www.ufcstats.com/fighter-details/75e5fec9f72910ef
5916,Dennis Siver,http://www.ufcstats.com/fighter-details/5f87a5c00b3d17ed,Manvel Gamburyan,http://www.ufcstats.com/fighter-details/cc6f9d1e89f3449a
5917,John Howard,http://www.ufcstats.com/fighter-details/fc31f896cde2bc2e,Siyar Bahadurzada,http://www.ufcstats.com/fighter-details/aec185309b4843d0
5918,William Macario,http://www.ufcstats.com/fighter-details/ed74afc8b5b47a61,Bobby Voelker,http://www.ufcstats.com/fighter-details/fb8a3025ae722e64
5919,Robert Peralta,http://www.ufcstats.com/fighter-details/960d6cae8879ba2b,Estevan Payan,http://www.ufcstats.com/fighter-details/d0a5ef38a7778ac2
5920,Demetrious Johnson,http://www.ufcstats.com/fighter-details/8a304bfd6bf04a57,Joseph Benavidez,http://www.ufcstats.com/fighter-details/80eacd4da0617c57
5921,Urijah Faber,http://www.ufcstats.com/fighter-details/78114b7199cef90c,Michael McDonald,http://www.ufcstats.com/fighter-details/d0314416a7f26527
5922,Chad Mendes,http://www.ufcstats.com/fighter-details/b5b684eac99ae0a3,Nik Lentz,http://www.ufcstats.com/fighter-details/6fb1ba67bef41b37
5923,Joe Lauzon,http://www.ufcstats.com/fighter-details/3bad7ef643840f67,Mac Danzig,http://www.ufcstats.com/fighter-details/86f582852a5b240a
5924,Ryan LaFlare,http://www.ufcstats.com/fighter-details/4c7781da8c6cae93,Court McGee,http://www.ufcstats.com/fighter-details/523fa774700d7d3f
5925,Edson Barboza,http://www.ufcstats.com/fighter-details/64a50dad704d1d49,Danny Castillo,http://www.ufcstats.com/fighter-details/d1e7fc58d4225cdf
5926,King Green,http://www.ufcstats.com/fighter-details/887961364be5ceb3,Pat Healy,http://www.ufcstats.com/fighter-details/50d2f0018bcf9eef
5927,Zach Makovsky,http://www.ufcstats.com/fighter-details/57ab4d7c0bc09a30,Scott Jorgensen,http://www.ufcstats.com/fighter-details/0b64d0fed453ef7f
5928,Sam Stout,http://www.ufcstats.com/fighter-details/501b07aec9b8fc2d,Cody McKenzie,http://www.ufcstats.com/fighter-details/7be63795363029e8
5929,Abel Trujillo,http://www.ufcstats.com/fighter-details/e14b5aa06eea9653,Roger Bowling,http://www.ufcstats.com/fighter-details/3b9f723e2720a238
5930,Alptekin Ozkilic,http://www.ufcstats.com/fighter-details/e18a19001a3f7c7d,Darren Uyenoyama,http://www.ufcstats.com/fighter-details/6546af7ab545b90c
5931,Mark Hunt,http://www.ufcstats.com/fighter-details/eef9b891edbd4604,Antonio Silva,http://www.ufcstats.com/fighter-details/8349d55cdecd393a
5932,Mauricio Rua,http://www.ufcstats.com/fighter-details/140745cbbcb023ac,James Te Huna,http://www.ufcstats.com/fighter-details/f5431394fb284bb9
5933,Ryan Bader,http://www.ufcstats.com/fighter-details/c0ab242c40decc55,Anthony Perosh,http://www.ufcstats.com/fighter-details/4b4753d19489297f
5934,Soa Palelei,http://www.ufcstats.com/fighter-details/60029bcf496bd707,Pat Barry,http://www.ufcstats.com/fighter-details/658c3465581ae46b
5935,Clint Hester,http://www.ufcstats.com/fighter-details/92b62174c175ce19,Dylan Andrews,http://www.ufcstats.com/fighter-details/00debc804e2b1cd4
5936,Bethe Correia,http://www.ufcstats.com/fighter-details/673ea7dcc786b1b3,Julie Kedzie,http://www.ufcstats.com/fighter-details/981ab7a0576f76a0
5937,Takeya Mizugaki,http://www.ufcstats.com/fighter-details/48e093ea1f43a053,Nam Phan,http://www.ufcstats.com/fighter-details/80dbeb1dd5b53e64
5938,Caio Magalhaes,http://www.ufcstats.com/fighter-details/0c5c66ddd1886b83,Nick Ring,http://www.ufcstats.com/fighter-details/b13da0b1a3aed3e7
5939,Justin Scoggins,http://www.ufcstats.com/fighter-details/9fa568ad2bf2cb0b,Richie Vaculik,http://www.ufcstats.com/fighter-details/54578e5927adea53
5940,Krzysztof Jotko,http://www.ufcstats.com/fighter-details/4e06913c91da5200,Bruno Santos,http://www.ufcstats.com/fighter-details/da1d8d76404bb6b5
5941,Alex Garcia,http://www.ufcstats.com/fighter-details/a2b12c3f3d60ff69,Ben Wall,http://www.ufcstats.com/fighter-details/1ad381c8994c4e5b
5942,Nate Diaz,http://www.ufcstats.com/fighter-details/8355922d564b152c,Gray Maynard,http://www.ufcstats.com/fighter-details/7d96bc577e5178b2
5943,Julianna Pena,http://www.ufcstats.com/fighter-details/3253b16d38ae087d,Jessica Rakoczy,http://www.ufcstats.com/fighter-details/ffdeb4fbea09ce75
5944,Chris Holdsworth,http://www.ufcstats.com/fighter-details/fc60ecf0671b9489,Davey Grant,http://www.ufcstats.com/fighter-details/113df4fde64735c6
5945,Jessamyn Duke,http://www.ufcstats.com/fighter-details/a7ddae0be8b78147,Peggy Morgan,http://www.ufcstats.com/fighter-details/92b36014314b028b
5946,Raquel Pennington,http://www.ufcstats.com/fighter-details/fc169c387b4b465d,Roxanne Modafferi,http://www.ufcstats.com/fighter-details/4498b382c65a7faa
5947,Akira Corassani,http://www.ufcstats.com/fighter-details/3f52ce18fb98008f,Maximo Blanco,http://www.ufcstats.com/fighter-details/4a1329cc8eb0928a
5948,Tom Niinimaki,http://www.ufcstats.com/fighter-details/5fceb45939fc0c8a,Rani Yahya,http://www.ufcstats.com/fighter-details/94527830000ab715
5949,Jared Rosholt,http://www.ufcstats.com/fighter-details/91ea901c458e95dd,Walt Harris,http://www.ufcstats.com/fighter-details/03f982ca3735070c
5950,Sean Spencer,http://www.ufcstats.com/fighter-details/ab850a77a0fa487d,Drew Dober,http://www.ufcstats.com/fighter-details/519e4fe37ce9ff75
5951,Josh Sampo,http://www.ufcstats.com/fighter-details/f65dcb22dada2223,Ryan Benoit,http://www.ufcstats.com/fighter-details/20999e27ddd94bda
5952,Georges St-Pierre,http://www.ufcstats.com/fighter-details/6506c1d34da9c013,Johny Hendricks,http://www.ufcstats.com/fighter-details/0941df56f6ac954b
5953,Rashad Evans,http://www.ufcstats.com/fighter-details/ee779c43a8926d52,Chael Sonnen,http://www.ufcstats.com/fighter-details/48d1f690b763934c
5954,Robbie Lawler,http://www.ufcstats.com/fighter-details/f2925e6db404bf1d,Rory MacDonald,http://www.ufcstats.com/fighter-details/cbd5d3cdd862e90e
5955,Tyron Woodley,http://www.ufcstats.com/fighter-details/effd9de9937996f8,Josh Koscheck,http://www.ufcstats.com/fighter-details/dd37fd509af89f15
5956,Ali Bagautinov,http://www.ufcstats.com/fighter-details/3dd92ff9fb0412b3,Tim Elliott,http://www.ufcstats.com/fighter-details/c96d9178c9ed9e62
5957,Donald Cerrone,http://www.ufcstats.com/fighter-details/1d00756835ca67c9,Evan Dunham,http://www.ufcstats.com/fighter-details/e5c9de15bb58b1c6
5958,Thales Leites,http://www.ufcstats.com/fighter-details/cfb65863d5099327,Ed Herman,http://www.ufcstats.com/fighter-details/06f36cf4bd97ec77
5959,Rick Story,http://www.ufcstats.com/fighter-details/5b5307450405abf0,Brian Ebersole,http://www.ufcstats.com/fighter-details/32ba186f4b0e3267
5960,Erik Perez,http://www.ufcstats.com/fighter-details/af62f99eb7606308,Edwin Figueroa,http://www.ufcstats.com/fighter-details/bbfca6d5c27d9cd8
5961,Jason High,http://www.ufcstats.com/fighter-details/e5d03e4d966126bd,Anthony Lapsley,http://www.ufcstats.com/fighter-details/f3a853544e4413c4
5962,Sergio Pettis,http://www.ufcstats.com/fighter-details/de75d1c45a39e221,Will Campuzano,http://www.ufcstats.com/fighter-details/901cddcbfa079097
5963,Gian Villante,http://www.ufcstats.com/fighter-details/fcd448a2fe1a23cc,Cody Donovan,http://www.ufcstats.com/fighter-details/7bc96507e4b38d3b
5964,Vitor Belfort,http://www.ufcstats.com/fighter-details/0ee783aa00e468f0,Dan Henderson,http://www.ufcstats.com/fighter-details/1ccf4e7caff270df
5965,Cezar Ferreira,http://www.ufcstats.com/fighter-details/dbc17725b887860a,Daniel Sarafian,http://www.ufcstats.com/fighter-details/7e47047d0971d566
5966,Rafael Cavalcante,http://www.ufcstats.com/fighter-details/5c1ca0c72b599a3c,Igor Pokrajac,http://www.ufcstats.com/fighter-details/53278852bcd91e11
5967,Brandon Thatch,http://www.ufcstats.com/fighter-details/638cfec7ec559d6e,Paulo Thiago,http://www.ufcstats.com/fighter-details/30a09e43f15f1d75
5968,Ryan LaFlare,http://www.ufcstats.com/fighter-details/4c7781da8c6cae93,Santiago Ponzinibbio,http://www.ufcstats.com/fighter-details/6d1bffff14897645
5969,Jeremy Stephens,http://www.ufcstats.com/fighter-details/18968f97ad34f15c,Rony Jason,http://www.ufcstats.com/fighter-details/b71ce838b01f2cad
5970,Sam Sicilia,http://www.ufcstats.com/fighter-details/b8aef0faf4ce9b31,Godofredo Pepey,http://www.ufcstats.com/fighter-details/fa37628269132d1a
5971,Omari Akhmedov,http://www.ufcstats.com/fighter-details/16690d100f995f8f,Thiago Perpetuo,http://www.ufcstats.com/fighter-details/c1a5d3843596df92
5972,Thiago Tavares,http://www.ufcstats.com/fighter-details/8a59d346dc976a10,Justin Salas,http://www.ufcstats.com/fighter-details/9b198c73e3d0d289
5973,Adriano Martins,http://www.ufcstats.com/fighter-details/7dcf06c1967801c1,Daron Cruickshank,http://www.ufcstats.com/fighter-details/5f99b2bafb10305f
5974,Dustin Ortiz,http://www.ufcstats.com/fighter-details/f53c1f4ceeed8c08,Jose Maria,http://www.ufcstats.com/fighter-details/b35ba64b6a2bbcb3
5975,Tim Kennedy,http://www.ufcstats.com/fighter-details/3c660c90d48fc80d,Rafael Natal,http://www.ufcstats.com/fighter-details/0dba4df5f34d5ff0
5976,Alexis Davis,http://www.ufcstats.com/fighter-details/4c2d90e335e6df19,Liz Carmouche,http://www.ufcstats.com/fighter-details/51a0c09cbe9b8472
5977,Yoel Romero,http://www.ufcstats.com/fighter-details/f77c68bb4be8516d,Ronny Markes,http://www.ufcstats.com/fighter-details/bd21a1e3d41c97ee
5978,Rustam Khabilov,http://www.ufcstats.com/fighter-details/9b7694d064a8a0ad,Jorge Masvidal,http://www.ufcstats.com/fighter-details/47b9e0e7703a4868
5979,Michael Chiesa,http://www.ufcstats.com/fighter-details/c58f51dedb310998,Colton Smith,http://www.ufcstats.com/fighter-details/2e25c1d983c26311
5980,King Green,http://www.ufcstats.com/fighter-details/887961364be5ceb3,James Krause,http://www.ufcstats.com/fighter-details/8f6a18831a120817
5981,Francisco Rivera,http://www.ufcstats.com/fighter-details/7ea4a9f07df33a45,George Roop,http://www.ufcstats.com/fighter-details/3c0437fbeda06962
5982,Dennis Bermudez,http://www.ufcstats.com/fighter-details/6f242453c91a5af0,Steven Siler,http://www.ufcstats.com/fighter-details/d188a3b817860ec6
5983,Amanda Nunes,http://www.ufcstats.com/fighter-details/80fa8218c99f9c58,Germaine de Randamie,http://www.ufcstats.com/fighter-details/1d239d571e342453
5984,Lorenz Larkin,http://www.ufcstats.com/fighter-details/9450848a71d53776,Chris Camozzi,http://www.ufcstats.com/fighter-details/6c2030e0a143a94b
5985,Yves Edwards,http://www.ufcstats.com/fighter-details/5f04e3d58d9ce982,Yancy Medeiros,http://www.ufcstats.com/fighter-details/813550bc53b15fb0
5986,Seth Baczynski,http://www.ufcstats.com/fighter-details/fd5b6598a3b70c0a,Neil Magny,http://www.ufcstats.com/fighter-details/84b3e7d38f2d2ec5
5987,Derek Brunson,http://www.ufcstats.com/fighter-details/b1a3e0aca758b322,Brian Houston,http://www.ufcstats.com/fighter-details/36fbaa49a09ff997
5988,Lyoto Machida,http://www.ufcstats.com/fighter-details/f7a7f7118d4b01b6,Mark Munoz,http://www.ufcstats.com/fighter-details/179f1948dc234f1f
5989,Ross Pearson,http://www.ufcstats.com/fighter-details/4f732e58ed907eff,Melvin Guillard,http://www.ufcstats.com/fighter-details/ccd1299e0345e0ce
5990,Jimi Manuwa,http://www.ufcstats.com/fighter-details/1e1dbd1cc5a7469e,Ryan Jimmo,http://www.ufcstats.com/fighter-details/bc3ec52ef70fc155
5991,Norman Parke,http://www.ufcstats.com/fighter-details/14ff46596ad80609,Jon Tuck,http://www.ufcstats.com/fighter-details/53ec9cb470e1a4ea
5992,Nicholas Musoke,http://www.ufcstats.com/fighter-details/8b5f9ea38184ded3,Alessio Sakara,http://www.ufcstats.com/fighter-details/7f955f71fa2ce7ac
5993,John Lineker,http://www.ufcstats.com/fighter-details/c268b2cfebccf652,Phil Harris,http://www.ufcstats.com/fighter-details/ba043b03eb799063
5994,Al Iaquinta,http://www.ufcstats.com/fighter-details/59279a7c978f7da0,Piotr Hallmann,http://www.ufcstats.com/fighter-details/a3be148af5c7b088
5995,Luke Barnatt,http://www.ufcstats.com/fighter-details/172c2135e70f87b7,Andrew Craig,http://www.ufcstats.com/fighter-details/8a70ceb3edbe757b
5996,Jessica Andrade,http://www.ufcstats.com/fighter-details/6a1901c62ab3870f,Rosi Sexton,http://www.ufcstats.com/fighter-details/5dfe71ade71f3a4b
5997,Cole Miller,http://www.ufcstats.com/fighter-details/282fa667ff9c51ed,Andy Ogle,http://www.ufcstats.com/fighter-details/b6c4451cb13c9303
5998,Jimy Hettes,http://www.ufcstats.com/fighter-details/893d51aaf024eddd,Robert Whiteford,http://www.ufcstats.com/fighter-details/1dafccb62a0f98ec
5999,Brad Scott,http://www.ufcstats.com/fighter-details/34e552520a934063,Michael Kuiper,http://www.ufcstats.com/fighter-details/b7f38813485745da
6000,Cain Velasquez,http://www.ufcstats.com/fighter-details/0ff11cc094e887bc,Junior Dos Santos,http://www.ufcstats.com/fighter-details/63def5a5662a6917
6001,Daniel Cormier,http://www.ufcstats.com/fighter-details/d967f0128c323de6,Roy Nelson,http://www.ufcstats.com/fighter-details/3f7c14c7eca7195d
6002,Gilbert Melendez,http://www.ufcstats.com/fighter-details/aa5b4eff51bdc7d1,Diego Sanchez,http://www.ufcstats.com/fighter-details/82e7929bf6c2b689
6003,Gabriel Gonzaga,http://www.ufcstats.com/fighter-details/270b89c00ef0c55c,Shawn Jordan,http://www.ufcstats.com/fighter-details/ca2efc9d7d523c43
6004,John Dodson,http://www.ufcstats.com/fighter-details/99506df1af6c8b3b,Darrell Montague,http://www.ufcstats.com/fighter-details/bffeb123b21c9aad
6005,Tim Boetsch,http://www.ufcstats.com/fighter-details/c80095f6092271a7,CB Dollaway,http://www.ufcstats.com/fighter-details/5d7bdab5e03e3216
6006,Hector Lombard,http://www.ufcstats.com/fighter-details/db1f2ed63b54b9a7,Nate Marquardt,http://www.ufcstats.com/fighter-details/a8e6a69796280f17
6007,Sarah Kaufman,http://www.ufcstats.com/fighter-details/36df8e119aec6175,Jessica Eye,http://www.ufcstats.com/fighter-details/f72465a784c1b084
6008,KJ Noons,http://www.ufcstats.com/fighter-details/b7ffa72aa148599a,George Sotiropoulos,http://www.ufcstats.com/fighter-details/896c322f56b8be5a
6009,Adlan Amagov,http://www.ufcstats.com/fighter-details/1e327b281ef6a745,TJ Waldburger,http://www.ufcstats.com/fighter-details/8f2939f5fd9cca1e
6010,Tony Ferguson,http://www.ufcstats.com/fighter-details/22a92d7f62195791,Mike Rio,http://www.ufcstats.com/fighter-details/af90b10c785ced3e
6011,Andre Fili,http://www.ufcstats.com/fighter-details/8fd808923cffff82,Jeremy Larsen,http://www.ufcstats.com/fighter-details/c3bd649a9194e50c
6012,Kyoji Horiguchi,http://www.ufcstats.com/fighter-details/98aa60cf58071fd6,Dustin Pague,http://www.ufcstats.com/fighter-details/55f80a8aeffcdb33
6013,Jake Shields,http://www.ufcstats.com/fighter-details/fe435e440b5de0ff,Demian Maia,http://www.ufcstats.com/fighter-details/427b5953ac8e3a27
6014,Dong Hyun Kim,http://www.ufcstats.com/fighter-details/9bcf8603ceb25680,Erick Silva,http://www.ufcstats.com/fighter-details/5866fc86183a9fb8
6015,Thiago Silva,http://www.ufcstats.com/fighter-details/2924886ee9c4c527,Matt Hamill,http://www.ufcstats.com/fighter-details/98b80a717b9bda17
6016,Fabio Maldonado,http://www.ufcstats.com/fighter-details/1fb80f46d3c105d9,Joey Beltran,http://www.ufcstats.com/fighter-details/46baf0f57edfa4df
6017,Rousimar Palhares,http://www.ufcstats.com/fighter-details/8ddf9c51c5fdea75,Mike Pierce,http://www.ufcstats.com/fighter-details/236a37d96d476164
6018,Raphael Assuncao,http://www.ufcstats.com/fighter-details/2f13e4020cea5b38,TJ Dillashaw,http://www.ufcstats.com/fighter-details/c849740a3ff51931
6019,Igor Araujo,http://www.ufcstats.com/fighter-details/dbea8c1cb327ab3d,Ildemar Alcantara,http://www.ufcstats.com/fighter-details/7c6e87729e824ef4
6020,Yan Cabral,http://www.ufcstats.com/fighter-details/7cdd3e5d3aa9cb39,David Mitchell,http://www.ufcstats.com/fighter-details/8f3df4c579cfbb69
6021,Chris Cariaso,http://www.ufcstats.com/fighter-details/b2e3aca4cd363477,Iliarde Santos,http://www.ufcstats.com/fighter-details/14aa21bc82cac57d
6022,Alan Patrick,http://www.ufcstats.com/fighter-details/cd7763bcadb5d4c8,Garett Whiteley,http://www.ufcstats.com/fighter-details/129537073431e52e
6023,Jon Jones,http://www.ufcstats.com/fighter-details/07f72a2a7591b409,Alexander Gustafsson,http://www.ufcstats.com/fighter-details/3c6976f8182d9527
6024,Renan Barao,http://www.ufcstats.com/fighter-details/2c99576fefe53c7c,Eddie Wineland,http://www.ufcstats.com/fighter-details/fc9a9559a05f2704
6025,Brendan Schaub,http://www.ufcstats.com/fighter-details/89a407032911e27e,Matt Mitrione,http://www.ufcstats.com/fighter-details/ba280572acfba13f
6026,Francis Carmont,http://www.ufcstats.com/fighter-details/3591d0d5d382a381,Constantinos Philippou,http://www.ufcstats.com/fighter-details/05560764359161e4
6027,Khabib Nurmagomedov,http://www.ufcstats.com/fighter-details/032cc3922d871c7f,Pat Healy,http://www.ufcstats.com/fighter-details/50d2f0018bcf9eef
